Nombre,Url,País,Biografía
Magdalena Petit Marfán,https://es.wikipedia.org/wiki/Magdalena_Petit,Chile,"Magdalena Petit Marfán (Peñaflor, 14 de febrero de 1903 - Santiago, mayo de 1968) fue una escritora chilena, recordada por sus populares novelas La Quintrala, Los Pincheira y Los hijos del Caleuche, entre otras. Escribió asimismo obras de teatro, ensayos y biografías."
María Elvira Piwonka Moreno,https://es.wikipedia.org/wiki/Mar%C3%ADa_Elvira_Piwonka,Chile,"María Elvira Piwonka Moreno (Santiago, 1913 - 2006) fue una escritora y poeta chilena. Es incluida junto a Homero Arce, Stella Corvalán y Mila Oyarzún, entre otros, en un grupo de escritores cercanos a la Generación del 38, mientras que aparece junto a María Monvel, Chela Reyes, Sylvia Moore, Gladys Thein, Mila Oyarzún e Irma Astorga dentro de la denominada «nueva poesía» chilena de fines de la década de 1950."
Patricia Politzer Kerekes,https://es.wikipedia.org/wiki/Patricia_Politzer,Chile,"Patricia Politzer Kerekes (28 de febrero de 1952) es una periodista, escritora y política chilena. Desde julio de 2021 se desempeña como miembro de la Convencional Constitucional, en representación del distrito n° 10 de la Región Metropolitana de Santiago."
Isolda Pradel,https://es.wikipedia.org/wiki/Isolda_Pradel,Chile,"Isolda Pradel, seudónimo de Ernestina de las Mercedes Zúñiga Verdugo (Rancagua, 20 de diciembre de 1915-ibíd., 27 de diciembre de 2012), fue una actriz, poeta y escritora chilena."
María Asunción Requena,https://es.wikipedia.org/wiki/Mar%C3%ADa_Asunci%C3%B3n_Requena,Chile,"María Asunción Requena (Coronel Pringles, Argentina, 1915 - Francia, 1986), odontóloga, escritora, poeta y dramaturga argentino-chilena."
María Zulema Reyes Valledor,https://es.wikipedia.org/wiki/Chela_Reyes,Chile,"María Zulema Reyes Valledor (n. en Santiago de Chile en 1904 y fallecida en 1988) fue una escritora y poeta chilena, conocida por su pseudónimo Chela Reyes. "
María Esperanza Reyes de Arteaga,https://es.wikipedia.org/wiki/Mar%C3%ADa_Esperanza_Reyes,Chile,"María Esperanza Reyes de Arteaga (1919 - ?) fue una escritora y poetisa chilena que cultivó los géneros de la novela, cuento y poesía, galardonada con el Premio Gabriela Mistral. Su primer trabajo literario que se publicó fue Cántaro de América, un poemario editado por la Editorial Alonso de Ovalle en 1954, y que tuvo críticas mixtas, aunque tenía inéditas las novelas Las inadaptadas y Cadenas Humanas, y los cuentos Estampas criollas, que publicaría posteriormente."
Blanca del Río Vergara,https://es.wikipedia.org/wiki/Blanca_del_R%C3%ADo,Chile,"Blanca del Río Vergara (Molina, Curicó, 5 de enero de 1936) es una escritora y profesora chilena."
Mónica Ríos,https://es.wikipedia.org/wiki/M%C3%B3nica_R%C3%ADos,Chile,"Mónica Ríos, Mónica Ramón Ríos o Mónica A. Ríos (Santiago, 25 de julio de 1978) es una narradora, ensayista, profesora, guionista y editora chilena."
Mara Rita Villarroel Oñate,https://es.wikipedia.org/wiki/Mara_Rita,Chile,"Mara Rita Villarroel Oñate (Santiago, 10 de abril de 1991-ibíd., 19 de abril de 2016) fue una escritora, profesora y activista LGTB chilena."
Susana Lía María Roccatagliata Orsini,https://es.wikipedia.org/wiki/Susana_Roccatagliata,Chile,"Susana Lía María Roccatagliata Orsini (Santiago, 22 de enero de 1956) es una periodista, presentadora de televisión y escritora chilena."
Antonieta Rodríguez Paris,https://es.wikipedia.org/wiki/Antonieta_Rodr%C3%ADguez,Chile,"Antonieta Rodríguez Paris (Puerto Montt, 1942) es una profesora y escritora chilena adscrita a la literatura infantil y juvenil vinculada al Grupo Polígono de Puerto Montt."
Mary Rogers Gacitúa,https://es.wikipedia.org/wiki/Mary_Rogers,Chile,"Mary Rogers Gacitúa (Santiago de Chile, 11 de julio de 1962), es una periodista, escritora, locutora radial y de televisión chilena. También ha incursionado en la composición. Se dio a conocer por sus programas de rock chileno y latinoamericano en Radio Galaxia, desde 1986 en adelante."
Rosa Regina Royo Cabrera,https://es.wikipedia.org/wiki/Regina_Royo,Chile,"Rosa Regina Royo Cabrera (San Clemente, 25 de febrero de 1929-) es una pedagoga, escritora chilena, y miembro de la Academia Chilena de la Lengua."
Edith Ruiz Aguilar,https://es.wikipedia.org/wiki/Edith_Ruiz,Chile,"Edith Ruiz Aguilar (Puerto Aysén, 1935) es una escritora chilena miembro de la Sociedad de Escritores de Chile y del grupo literario Los Inútiles. Está casada con Miguel Gala, médico cubano radicado en Chile."
Guadalupe Santa Cruz,https://es.wikipedia.org/wiki/Guadalupe_Santa_Cruz,Chile,"Guadalupe Santa Cruz (Orange, Estados Unidos, 1952 - Santiago, Chile, 25 de enero de 2015), también conocida como Lupe Santa Cruz, fue una escritora, filósofa, artista visual y traductora."
Alicia Santaella Murias,https://es.wikipedia.org/wiki/Alicia_Santaella,Chile,"Alicia Santaella Murias (Buenos Aires, Argentina; 29 de diciembre de 1918-Santiago, Chile; 31 de julio de 2014) fue una escritora y guionista de radio y televisión y otros medios escritos. Conocida principalmente por haber escrito una de las primeras telenovelas de Chile, El litre 4916."
Elisa Pérez Walker,https://es.wikipedia.org/wiki/Elisa_Serrana,Chile,"Elisa Pérez Walker, más conocida por su seudónimo Elisa Serrana (Santiago, 1930 - ibídem, 4 de septiembre de 2012), fue una profesora y novelista feminista chilena perteneciente al grupo de escritoras de la generación del 50 en las que también están Mercedes Valdivieso, Marta Jara, Elena Aldunate y Matilde Ladrón de Guevara, entre otras."
Marcela Serrano Pérez,https://es.wikipedia.org/wiki/Marcela_Serrano,Chile,"Marcela Serrano Pérez (Santiago, 1951) es una escritora y artista plástica chilena."
María Silva Ossa,https://es.wikipedia.org/wiki/Mar%C3%ADa_Silva_Ossa,Chile,"María Silva Ossa (San Fernando, 15 de agosto de 1918 - Santiago, 28 de septiembre de 2009) fue una escritora y poeta chilena que cultivó los géneros literarios de la poesía y cuento. "
Elizabeth Subercaseaux Sommerhoff,https://es.wikipedia.org/wiki/Elizabeth_Subercaseaux,Chile,"Elizabeth Subercaseaux Sommerhoff (Santiago, 1 de enero de 1945) es una periodista y escritora chilena."
Alia Trabucco Zerán,https://es.wikipedia.org/wiki/Alia_Trabucco,Chile,"Alia Trabucco Zerán (Santiago, 26 de agosto de 1983) es una escritora chilena, considerada en su patria como una figura clave de la llamada literatura de los hijos gracias a su primera novela, La resta, que obtuvo el premio nacional a las Mejores Obras Literarias,​ encabezó la lista de las diez mejores primeras novelas hecha en 2015 por el diario español El País​, y fue finalista del Premio Man Booker International. En el 2019 publicó el libro de ensayo Las homicidas (Lumen)."
Inelia Uribe Casanueva,https://es.wikipedia.org/wiki/Inelia_Uribe,Chile,"Inelia Uribe Casanueva (Chillán, 1936) es una escritora, poetisa y profesora chilena perteneciente al movimiento cultural asociado al Grupo literario Ñuble, creado en 1963, del que es referida como una de sus fundadoras. Esta agrupación aglutinó a poetas, prosistas y escritores de la provincia homónima, además de gestionar y organizar al Primer Encuentro Nacional de Poesía en Chile."
María de la Luz Urriola González,https://es.wikipedia.org/wiki/Mal%C3%BA_Urriola,Chile,"María de la Luz Urriola González (Santiago, 9 de junio de 1967), más conocida como Malú Urriola, es una poeta chilena que escribe también teatro y guiones. "
María Urzúa,https://es.wikipedia.org/wiki/Mar%C3%ADa_Urz%C3%BAa,Chile,"María Urzúa Casas-Cordero (San Fernando, 1916 - Santiago de Chile, 1993) es una ensayista, escritora y poetisa chilena adscrita a los géneros de la poesía, novela y cuento. "
Mercedes Valdivieso,https://es.wikipedia.org/wiki/Mercedes_Valdivieso,Chile,"Mercedes Valenzuela Álvarez (Santiago de Chile, 1 de marzo de 1924 - Ñuñoa, Santiago, 3 de agosto de 1993), más conocida como Mercedes Valdivieso (Valdivieso era el apellido de su esposo que usaba a modo de seudónimo) fue una escritora chilena perteneciente al grupo de literatas de la generación del 50 en las que también están Marta Jara, Elisa Serrana, Elena Aldunate y Matilde Ladrón de Guevara."
Camila Valenzuela,https://es.wikipedia.org/wiki/Camila_Valenzuela,Chile,"Camila Valenzuela León (Santiago, 1985) es escritora y editora chilena. Ganó el Premio Barco de Vapor en el 2014 con su novela Nieve Negray el Fondo del Libro 2016 para publicar Las durmientes."
Cecilia Vicuña,https://es.wikipedia.org/wiki/Cecilia_Vicu%C3%B1a,Chile,"Cecilia Vicuña Ramírez (Santiago de Chile, 1948) es una artista visual, poeta, cineasta y activista chilena. Es considerada una de las voces más auténticas y polifacéticas de la poesía contemporánea y una potencia artística que encarna la exploración creativa y la resistencia política."
Concha Zardoya,https://es.wikipedia.org/wiki/Concha_Zardoya,Chile,"Concha Zardoya González (Valparaíso, Chile, 14 de noviembre de 1914 - Madrid, España, 21 de abril de 2004) fue una  escritora chileno-española."
Rosa Cruchaga,https://es.wikipedia.org/wiki/Rosa_Cruchaga,Chile,"Rosa Cruchaga Montes (Santiago, 1931-17 de marzo de 2016) fue una poeta y profesora chilena."
Bárbara Délano,https://es.wikipedia.org/wiki/B%C3%A1rbara_D%C3%A9lano,Chile,"Bárbara Délano Azócar (Santiago de Chile, 17 de octubre de 1961-Perú, 2 de octubre de 1996) fue una socióloga y poeta chilena. "
Stella Díaz Varín,https://es.wikipedia.org/wiki/Stella_D%C3%ADaz_Var%C3%ADn,Chile,"Stella Adriana Díaz Varín también conocida como La Colorina (La Serena, 11 de agosto de 1926-Santiago, 13 de junio de 2006) fue una poeta chilena de la Generación del 50. Tanto su obra poética como su personalidad polémica la posicionaron como una figura prominente y señera de la literatura chilena."
Camila Fadda,https://es.wikipedia.org/wiki/Camila_Fadda,Chile,"Camila Fadda Gacitúa (Santiago, 9 de febrero de 1969) es una poeta, traductora y gestora cultural chilena."
Mónica Gómez Contreras,https://es.wikipedia.org/wiki/M%C3%B3nica_G%C3%B3mez_Contreras,Chile,"Mónica Gómez Contreras (Santiago de Chile, 28 de noviembre de 1944) es una poeta, narradora y gestora cultural chilena, miembro del Pen Club Internacional, de la Sociedad de Escritores de Chile."
Isabel Gómez Muñoz,https://es.wikipedia.org/wiki/Isabel_G%C3%B3mez_Mu%C3%B1oz,Chile,"Isabel Gómez Muñoz (Curicó, 3 de octubre de 1959) es una poeta chilena, Premio Pablo Neruda 1997."
Silviana González Riqueros,https://es.wikipedia.org/wiki/Silviana_Gonz%C3%A1lez_Riqueros,Chile,"Silviana González Riqueros (Santiago,1959) es una escritora chilena, profesora de inglés y español."
Escilda Greve,https://es.wikipedia.org/wiki/Escilda_Greve,Chile,"Escilda Greve (Arica, Chile; 1916-Santiago, Chile; 1991) fue una escritora y poetisa chilena."
Nana Gutiérrez,https://es.wikipedia.org/wiki/Nana_Guti%C3%A9rrez,Chile,"Yolanda Teresa Gutiérrez Bonelli, más conocida como Nana Gutiérrez (Arica, 21 de septiembre de 1924 - Arica, 21 de mayo de 1985) fue una escritora y poeta chilena."
Lily Iñiguez Matte,https://es.wikipedia.org/wiki/Lily_I%C3%B1iguez_Matte,Chile,"María Eleonora Íñiguez Matte, más conocida como Lily Íñiguez (París, Francia, 19 de marzo de 1902 - Davos, Suiza, 8 de septiembre de 1926), fue una poetisa chilena"
Raquel Jodorowsky,https://es.wikipedia.org/wiki/Raquel_Jodorowsky,Chile,"Raquel Lea Jodorowsky Prullansky (Tocopilla, 24 de mayo de 1927-Lima, 23 de agosto de 2011) fue una poetisa, escritora y pintora chilena. Conocida como «la mariposa tallada en fierro», residió en Perú desde inicios de la década de 1950. Su estilo ha sido calificado como onírico y surrealista."
Cristina Larco,https://es.wikipedia.org/wiki/Cristina_Larco,Chile,"Cristina Larco (Potrerillos, 9 de marzo de 1956) es una poetisa chilena."
Pauline Le Roy,https://es.wikipedia.org/wiki/Pauline_Le_Roy,Chile,"Pauline Le Roy (Santiago de Chile, 12 de febrero de 1966), también conocida como Marina Germain, es una pintora y poeta chilena, creadora de vídeos de arte y audio poesía."
Mónica Montero,https://es.wikipedia.org/wiki/M%C3%B3nica_Montero,Chile,"Mónica Montero (Santiago, Chile, noviembre de 1966) es una poeta, cuentista, narradora y gestora cultural chilena. Su poesía ha sido publicada en diversas revistas literarias y antologías como 22 Voces de la Novísima Poesía Chilena y Génetrix.. También ha sido incluida en diversos proyectos literarios como Cazar los miedos de Progetto 7LUNE de Italia, y la antología mundial Poetas Siglo XXI editada por Fernando Sabido Sánchez."
Maribel Mora Curriao,https://es.wikipedia.org/wiki/Maribel_Mora_Curriao,Chile,"Maribel Mora Curriao (Panguipulli, Chile, 1970) es una poeta e investigadora chilena."
Alicia Morel,https://es.wikipedia.org/wiki/Alicia_Morel,Chile,"Alicia Morel Chaigneau (Santiago, 26 de julio de 1921-1 de marzo de 2017) fue una escritora, novelista, cuentista, dramaturga, poeta y ensayista chilena, más conocida por su trabajo en el campo de la literatura infantil y del teatro para niños y de marionetas."
Neddiel Muñoz Millalonco,https://es.wikipedia.org/wiki/Neddiel_Mu%C3%B1oz_Millalonco,Chile,"Neddiel Muñoz Millalonco es una educadora, poeta, investigadora, compositora y cantora tradicional huilliche originaria del archipiélago de Chiloé, Chile."
Rosabetty Muñoz,https://es.wikipedia.org/wiki/Rosabetty_Mu%C3%B1oz,Chile,"Rosa Betty Muñoz Serón (Ancud, 9 de septiembre de 1960), es una poeta y profesora chilena, vinculada a los movimientos culturales Chaicura de Ancud, Aumen de Castro e Índice y Matra de Valdivia."
Elizabeth Neira,https://es.wikipedia.org/wiki/Elizabeth_Neira,Chile,"Elizabeth Neira Calderón (Santiago, 11 de enero de 1973) es una poeta, periodista y artista visual chilena."
Gricelda Núñez,https://es.wikipedia.org/wiki/Gricelda_N%C3%BA%C3%B1ez,Chile,"Gricelda de las Mercedes Núñez Ibarra (escrito también Griselda Núñez; Batuco, octubre de 1945) es una poetisa chilena, apodada La Batucana."
Victoria Orjikh,https://es.wikipedia.org/wiki/Victoria_Orjikh,Chile,"Victoria Saavedra Rojas -más conocida por su seudónimo literario Victoria Orjikh- (Santiago de Chile, 14 de octubre de 1908 - Ibídem, 4 de mayo de 1983) fue una poeta, cuentista, novelista y dramaturga chilena."
Mila Oyarzún,https://es.wikipedia.org/wiki/Mila_Oyarz%C3%BAn,Chile,"Emilia Pincheira Oyarzún (más conocida como Mila Oyarzún, Concepción, 1912 - Santiago, 9 de octubre de 1982) fue una escritora, poeta y activista de los derechos humanos chilena que cultivó los géneros literarios de la poesía y novela. Fue integrante y ocupó un cargo directivo en el Grupo Fuego de Poesía (fundado en 1955) junto a varios escritores como José Miguel Vicuña, María Silva Ossa, Carlos René Correa, Eliana Navarro, Francisca Ossandón y Chela Reyes, entre otros."
María Isabel Peralta,https://es.wikipedia.org/wiki/Mar%C3%ADa_Isabel_Peralta,Chile,"María Isabel Peralta (Paihuano, 20 de noviembre de 1904-Concepción, 19 de junio de 1926) fue una poeta chilena."
Antonia Torres Agüero,https://es.wikipedia.org/wiki/Antonia_Torres_Ag%C3%BCero,Chile,"Antonia Torres Agüero (Valdivia, Chile, 1975), es una poeta chilena y docente universitaria. Es periodista, magíster en literatura hispanoamericana y doctora en filología románica. Es considerada parte de la generación Los Náufragos."
Malú Urriola,https://es.wikipedia.org/wiki/Mal%C3%BA_Urriola,Chile,"María de la Luz Urriola González (Santiago, 9 de junio de 1967), más conocida como Malú Urriola, es una poeta chilena que escribe también teatro y guiones. "
Verónica Zondek,https://es.wikipedia.org/wiki/Ver%C3%B3nica_Zondek,Chile,"Verónica Zondek Darmstadter (Santiago de Chile, 1953) es una poeta, escritora, traductora y gestora cultural chilena. Comenzó su carrera literaria en la década de 1980, época que estuvo marcada por la aparición de diversas escritoras chilenas y una apertura cultural hacia nuevas propuestas estéticas."
Dorelia Barahona Riera,https://es.wikipedia.org/wiki/Dorelia_Barahona_Riera,Costa Rica,"Dorelia Barahona Riera (Madrid, 30 de junio de 1959) es una narradora, poeta, guionista y dramaturga costarricense. Estudió filosofía y arte en la Universidad de Costa Rica y Cerámica e Historia del arte en Madrid. Ha sido miembro del Consejo Directivo de la Editorial Costa Rica. En 1989 ganó el Premio Bellas Artes Juan Rulfo por su primera novela: Mariposa de bambú y en 1996 fue acreedora al premio Editorial de la Universidad de Costa Rica por su poemario La edad del deseo."
Marilyn Batista Márquez,https://es.wikipedia.org/wiki/Marilyn_Batista_M%C3%A1rquez,Costa Rica,"Marilyn Batista Márquez (Bayamón, Puerto Rico, 1959) es una escritora, periodista y líder defensora de los derechos de la mujer. Es conferencista internacional en temas de igualdad de género y comunicación, y directora fundadora de Revista Petra, publicación dirigida a la mujer emprendedora, profesional y trabajadora, que busca visibilidad de la mujer y la superación a través de la educación y la acción. Desde 1990 reside en Costa Rica."
